Title,Price,Shipping,Condition,Date Sold,URL
🔥🔥LEGO Herr der Ringe Brickheadz 40631 und 40632 Brandneu in Box Box 10/10,98.12,53.37,Brandneu,2025-01-04,https://www.ebay.de/itm/267059384176?_skw=LEGO+40632&epid=22058420380&itmmeta=01JGYTRMXYY9DWFGDEAKFKPCMK&hash=item3e2dfacf70%3Ag%3AXpAAAOSw5W5nMK7m&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmg%2BBIQZgv6TUUQvTeeKVRoboPDTpm43mWsFr4GxUZo%2BQQ%2F6nzHYUYlStcPuU1u9CemQSLBkplrud6%2BW%2FZ95XXbUoDStNl3jWjyW7Y1N3Z6%2BRl%2FMRvHjLHgu9NQ2WdrrAxb%2BRMq0N3ouXrvLTDF4p0jbjse%2F1yyXoRM%2FpaGT7Hbb6ZKjDIk1E%2BWPsKhvhKfnXu5LRWg382%2Fkz8%2B7F2maBnzOWthrYWHX44a75S5ciA%2F0TFW1QF5y6VXjFgyDgCCzas%3D%7Ctkp%3ABk9SR5bP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BRICKHEADZ Herr der Ringe Aragorn & Arwen (Set 40632) Brandneu,34.35,13.0,Brandneu,2025-01-04,https://www.ebay.de/itm/116436898944?_skw=LEGO+40632&epid=10058424886&itmmeta=01JGYTRMXYTNAT3WJZYC6AD92A&hash=item1b1c2e1480%3Ag%3Aaj0AAOSwQFdnU27Z&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnbncZg9zv1GCARzULdbqW2b2tohxtyfGcabpoz%2Fl9tSOS81bv3JevSsACuUqyX%2BH3AVmaaUCdhtIDeBzdjqmuss0hlsEz%2BF8SndMrHSRJaQ5NfY276urHUSzOVmfk5I3hpsxnMJ3rEbAyiJnneYJ%2BaXmAKQzO5EVEhiCppD%2FF2cqqpCsoce0Kl4bH3NDXthIcLLuGPi0z3CaALdYIkDvoK3O82E4LGVqZSdxV29j4v5w%3D%3D%7Ctkp%3ABk9SR5bP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BRICKHEADZ: Aragorn & Arwen (40632),51.95,21.02,Brandneu,2025-01-04,https://www.ebay.de/itm/156549328426?_skw=LEGO+40632&epid=5058428511&itmmeta=01JGYTRMXYF984C135RQ00PER5&hash=item2473112e2a%3Ag%3Ap6IAAOSwHH9nSQ-g&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmbl1%2FjaPOYsZdMFb24h1MGrIQ%2BxNdzW0lkn6NbxwyKvN%2BuJf7C405QRpZ%2FcwTMhNNEfqEXuH72HUd2h2TEo4B60BtFxaa1BeNI412LG%2BqN99pFLUbnmYDvWo03FxCeGmSS4Uo6pNrNWwFMYXsx9EJ22ZHi%2FpBclbtiJ4enYsq2QZbuDcju953%2FMrBzY%2B0uwvfbSTGf8Ee%2BU%2BX6zKBojIK65%2FyDYf0y3o1Rxq3Z%2FSjtrQ%3D%3D%7Ctkp%3ABk9SR5bP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO® BrickHeadz 40632 Aragorn und Arwen  The Lord of the Rings™ NEU & OVP,39.99,0.0,Brandneu,2025-01-03,https://www.ebay.de/itm/314452352830?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYTRMXXD2BMDAQV1NK7JVKN&hash=item4936d21f3e%3Ag%3AXaYAAOSw1FlkCFTw&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkV%2F3r2MZNVOoSgIvmmBnSJunmmKqp%2BNnAL3wvH0jX8LpSOVYGiXkAWYdEMt0nCHV%2FttYUtFISGEMYxOuNlfFBNSbfgqwhLHVDbBdRuv9W9h3AmOlHvB8EeNk8lRfA6pk8GtBH2acFLBZGQM7zi6CKuup43FbjwewIA8FKZahdjYdaWLlylvJih0PpaS0XwFQxAh56D1KXvP6RwmXPip35PU4IKpbzDmGvOxDzW6DFf%2Bqu3Ry9vvUdgVqzh8ZMLz8U%3D%7Ctkp%3ABk9SR5TP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
✅ LEGO BrickHeadz Herr der Ringe 40632 Aragorn und Arwen Nr. 187 188 NEU OVP ✅,28.44,0.0,Brandneu,2025-01-03,https://www.ebay.de/itm/404095358216?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYTRMXXDV18BJ65AWJKSM2D&hash=item5e15f5d508%3Ag%3Aw-sAAOSwL1ljuYNF&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmPMI2qxYA0BqJTXSlluSVd6PaBTPNPrzqLAdHebH7UYYmyFTNcvlYNTc9Y3Xby0T87Yo7mRQ5v8adnO8zIdok65nuremKuwKaXQjhExvks3crT%2B7jqng66B7NRuNCpW9SXLR656DX7--YOaTyRPuUTTf5pgCzza7MsfpLFgPLvStMX6qcraBvBGbrhrMaul%2FY2A0Wqzgmz2hR%2BxknWyQzry9TxsNob42%2BCInRuEQ2nmv64zT8NQHhd68NjFD6Es3w%3D%7Ctkp%3ABk9SR5TP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
"LEGO BRICKHEADZ: Aragorn & Arwen (40632), nagelneu versiegelt",33.73,12.99,Brandneu,2025-01-03,https://www.ebay.de/itm/276790908198?_skw=LEGO+40632&epid=10058424886&itmmeta=01JGYTRMXZJPS0FH70TJS4MBN3&hash=item4072061526%3Ag%3A-awAAOSw7h9nat3Q&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkAxMDudlujBtqTA58MVvXsXZYRmrhZkDKtI0oMjHxFOacBtxdgr8BlN2yy1dL7fA8k%2Bxr%2FuDqBXNlSSX--DC84bSAa6YsM4P6p%2Fmlino7m0WqTCUgmw0Kb17jl6hI%2BTzEqs47FR3ivjG46L0qHsRttQScgtEfBrApJEc3tQBhXnSdBhSg%2BtZwVxh6OOI4iN%2F6ZiZAi3CjbcVXvs7oCnddPsSS0xShyoklW9vpkWz0l%2F3sG6H%2Bmw0icXxdisOlIupM%3D%7Ctkp%3ABk9SR5bP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
🌟Neu & Versiegelt 🌟 Lego 40632 Brickheadz Aragorn & Arwen Herr der Ringe,31.21,16.98,Brandneu,2025-01-03,https://www.ebay.de/itm/156577411951?_skw=LEGO+40632&epid=10058424886&itmmeta=01JGYTRMXZ81D2RM8YBD4YGVNX&hash=item2474bdb36f%3Ag%3Ad7YAAOSwKFxnN71L&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlfxQQymKIMMXp1k3ARDkOm4qYS1f2lI20pL77CIBTtLs%2BT6d8mye1uGVxkrjHyYuKUoALZFDoqG92qsjdn61EcQntxQvMJCmicizmhAA%2FPfGSlZs%2F%2B4QqxmPh%2BcBymt8jRZglFWIlDXM2noa9kcSV5txJ0Kd7frrDvcFqdsrvTLt9WmBlR3OHmqHGur0M%2BA8ghghurU4X7axfEtgyZ4XmbsXOQSdyca5E5B1Oeh%2FLlw3ggzGAeIneOl2FQjfvNOPZObYy1a0LvyiYLuHLj9lBq%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO Brickheadz Der Herr der Ringe Aragorn & Arwen 40632 NEU VERSIEGELTE VERPACKUNG NSB,55.3,24.43,Brandneu,2025-01-03,https://www.ebay.de/itm/275697160590?_skw=LEGO+40632&epid=5058428511&itmmeta=01JGYTRMXZZE16XV5NG6R3EJ3X&hash=item4030d4d18e%3Ag%3A2-kAAOSwVeNnEpkU&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkjiufbvdLj5H%2BhG68jRLOb1131Pb1MqqwolUiDcw05lOE3UdAygD40Ho3u%2Fcz83Sx54NPNnu%2FNKA6HszHui4aUsdxxi4T%2BcKHCD8If4qPpj5rr4s4M6JjNNXLQczVYo6V4lYt9RLqmK9KbRiPyAgqYxbtvK1HVV%2B4%2F877s39KOLvrdIQ2W7c%2BwmyC4z0N%2BzBYzZZfw7aqTFHcfGKXyj2vQbPdNJSFhvZ5mzVSHHs%2FCiQE%2Bbm%2B2HnH7j%2FEqGZVOLQJYhUyH2m%2FvN%2B8tonoW45vZ%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BRICKHEADZ - Herr der Ringe: Aragorn & Arwen (Set 40632) Brandneu,34.35,13.0,Brandneu,2025-01-02,https://www.ebay.de/itm/116420139246?_skw=LEGO+40632&epid=10058424886&itmmeta=01JGYTRMXZ5S4N38M16P8B5K6Z&hash=item1b1b2e58ee%3Ag%3Aaj0AAOSwQFdnU27Z&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlubGVrQmNGF66OUEkqxdVzSndWC4nq3NubfRrWo%2BFKlzeMUPj%2BwNkd0tQLpRpUKR%2B2xwMk8vHUtaiF9aloTT5tLa6Oc9gCwzXEeFoPTwSvsfbjPsQSmq76tZb%2BUunbc3ds5A866gVL9SYeTrFAi1oxFQvV%2Bp3KWN8miqIKZ56hAzQCOrOf%2B%2Fz%2Fef8jwbOPjPVbstcRrl9ARAinpO2EfDoORV3q2xOMVwqGx0hFKdnS0Q%3D%3D%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BRICKHEADZ: Aragorn & Arwen (40632),39.25,30.94,Brandneu,2025-01-02,https://www.ebay.de/itm/256727886585?_skw=LEGO+40632&epid=5058428511&itmmeta=01JGYTRMXZ1BK42DANNFZGFD38&hash=item3bc62caaf9%3Ag%3ALs8AAOSw2WBnHCKu&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn5yUHllupk0YixGXrLoHo6ghiWbIs3XLKaPuY5rGY3fykhe%2F3YbcxqvgrLTy%2Fpv5v%2Bn4KiE2KXMOiQwjYz9yTVi2EvEKiZr6fMONV0j9EfqolnIRdbveUTtA79n4FVxyRJ119ZUH9QOM1xirLp3Zsv7ycmJXQOh6bly3RcZiDWT7b3F8mlvlEZ4DCN3kjeKKnsN8O7cOoAUhJ1CV3pBAQdvgl544vLtFw%2B2eIH%2F1GFJA%3D%3D%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO Brick Headz Der Herr der Ringe: Aragorn und Arwen (40632),21.92,25.82,Gebraucht,2025-01-02,https://www.ebay.de/itm/405450391191?_skw=LEGO+40632&epid=5058428511&itmmeta=01JGYTRMXZW1WW4TJPHH5DTCAH&hash=item5e66b9fe97%3Ag%3AuQQAAOSwnIJnbgBv&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkg6S3iBq3HljgcFRAXUhUG7wi%2BZ0xeQliHtrfkC2ktHaL4Ux5GzRNPCKpCjNExLSy486eqE%2BkZstjR1po7uvltJGwoOE2Dy04IMe7ES9RrAweRiEkHTpdSXiNhwQKfyJRm%2FOcLpd8h%2F0kWGtpz4NXBg3Srm%2FrhxHncd2h%2BTMgNWrZ6zci9QloPzP%2F8xfRkxrqA0Hla6uI9lZsLLPchmh1aCCvCaLBPvZGk%2F5J66B7vwjkgDysL3fgWra%2FiWz%2BiOlE%3D%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Neu versiegelt LEGO 40632 Herr der Ringe Brickheadz Aragorn & Arwen,46.17,27.22,Brandneu,2025-01-01,https://www.ebay.de/itm/276664206777?_skw=LEGO+40632&epid=5058428511&itmmeta=01JGYTRMY0J7R1BGFDD7W914ZZ&hash=item406a78c5b9%3Ag%3AzicAAOSwo4Bm-rXy&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnHFODzwPfcIg0LcvW2HaoND6rcgexxEqiFTkoUWDohTuM70l9Ow6hFO8eCEPeD1sJAEtT5ZxWH2IKWcE0OgNca1oINKwX%2FYHietEhFY5CX9PoQEQz0Vozde4a3pQtBIKrR4y9ombTxxYjz7wTPaQ9yBCOqiMDrABM%2FCGfFUJY3sb5Y1MTeO5uyibPz4XHipmQjzI9CdlFg%2FsJUMQLUjZ6lqfioU%2BgxmN4ZboIz%2F3cDgRfnCIUahd%2BgzfWSHCLGx4s%3D%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
[LEGO®] LEGO BrickHeadz Aragorn™ & Arwen™ #40632,34.62,24.23,Brandneu,2025-01-01,https://www.ebay.de/itm/286239746053?_skw=LEGO+40632&epid=5058428511&itmmeta=01JGYTRMXZPFAACSWXH35ANYVQ&hash=item42a537e805%3Ag%3AMnEAAOSwuOxncs3h&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKn%2B61Ic9TmjM%2FtHMTNPw7Pl5%2B%2BVkc6me02W%2BVT9vtq29kRGmAL4pwln1SSMiXJE1RFJWAdFBfuWqjxVCkyikMJUANuE1FPdryXdhvpWcgfofc%2F0yXsR2IhUsor0lM6VQp8ZsvmUIinA%2BWHTERx3RtQIZRIr3nTI1JLI6Osg3ydKo5Su1fOGFTb60Lp1f6QGXkxSl2QA%2BCnbLyLpMt7brjwhXE0sxwOwvT%2FEqLosqHqxH5De3YEcS4v%2B7F4mbubEk04%3D%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO Herr der Ringe x4 Brickheadz KOMPLETTE SAMMLUNG 40630 40631 40632 40751,111.47,16.27,Brandneu,2025-01-01,https://www.ebay.de/itm/286242655789?_skw=LEGO+40632&itmmeta=01JGYTRMXZG90FSHNPAAYM8YRT&hash=item42a5644e2d%3Ag%3AgMoAAOSwJBlnTM9F&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmlYDLRjAMhxq1O9X1PmWBWYiyqvD7ary%2Fm5OY82cZ69p%2Bfi488M1pAwQu1wSvP23acYL9xEBGyo4T3SLst%2B9wXbgtdQ81pDaT8FGAM%2BaQ2ngmXAZUPL3JDitGM7AP9SMEANQWVT7%2BMq%2BlcnKiQrJwFXUgKUIY9VMH5uis4eDcv%2FloK3VIL9RlSezXDDae5FXfgHTmGnADUXcxpPr0HoJRO9TiD5ABiPsswjb9i1dYA1dNfO4x5%2BbUCGBIDrxnHDAxSZOn1iGJpYZx%2FCtgU2aQ5rA4eAdhre%2B%2FBpc1LWUBuBg%3D%3D%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Brickheadz 40632 Aragorn & Arwen Herr der Ringe neu versiegelt,35.85,13.06,Brandneu,2025-01-01,https://www.ebay.de/itm/267112367993?_skw=LEGO+40632&epid=10058424886&itmmeta=01JGYTRMXZD6J83W1GJ12KRV9F&hash=item3e31234779%3Ag%3AAScAAOSwbmpnVHka&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKn0MlqXhRKjqRh3MLAHHPHKeyxG3a8Ao5uzDjczm%2BJoAfL2%2F9dVuVYxofks2mJWXtlhlC7VujblcfzaxOBVYjMy2r%2F3cfYsDrlOtw9xJVzlM63n53tQPjzs7RqLep7YJ%2Bi41u15g598Wfq59qU1GIPa2PYD6bJ7N4v9GDIDo%2F35oEpgX8xQ5AAT%2FxSJTOsiyCK0TzenjxXoDJjHMCK0egehd9duTHyfAImq5JOaQhAzic5eIZBzwc8U1ZM3cBYoVaM%3D%7Ctkp%3ABk9SR5jP4tqHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
